"","Site","Meter","Unit","Date","Time","Value"
"4131","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-15,"12:00",448.96
"4132","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-16,"12:00",434.18
"4133","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-17,"12:00",431.4
"4134","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-18,"12:00",401.84
"4135","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-19,"12:00",186.58
"4136","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-20,"12:00",159.8
"4137","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-21,"12:00",425.4
"4138","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-22,"12:00",431.4
"4139","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-23,"12:00",416.62
"4140","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-24,"12:00",478.08
"4141","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-25,"12:00",410.62
"4142","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-26,"12:00",162.58
"4143","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-27,"12:00",183.36
"4144","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-28,"12:00",428.18
"4145","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-01,"12:00",346.78628
"4146","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-02,"12:00",299.92307
"4147","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-03,"12:00",407.82304
"4148","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-04,"12:00",292.10622
"4149","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-05,"12:00",0
"4150","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-06,"12:00",0
"4151","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-07,"12:00",434.94319
"4152","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-08,"12:00",316.06525
"4153","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-09,"12:00",280.83622
"4154","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-10,"12:00",251.42761
"4155","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-11,"12:00",257.18254
"4156","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-12,"12:00",0
"4157","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-13,"12:00",0
"4158","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-14,"12:00",309.48867
"4159","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-15,"12:00",349.51773
"4160","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-16,"12:00",267.96843
"4161","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-17,"12:00",320.57325
"4162","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-18,"12:00",286.94201
"4163","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-19,"12:00",0
"4164","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-20,"12:00",0
"4165","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-21,"12:00",444.0658
"4166","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-22,"12:00",334.67465
"4167","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-23,"12:00",232.84601
"4168","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-24,"12:00",205.32722
"4169","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-25,"12:00",201.5887
"4170","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-26,"12:00",0
"4171","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-27,"12:00",0
"4172","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-28,"12:00",289.95883
"4173","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-01,"12:00",822.08628
"4174","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-02,"12:00",784.00307
"4175","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-03,"12:00",827.22304
"4176","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-04,"12:00",732.28622
"4177","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-05,"12:00",198.14
"4178","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-06,"12:00",159.8
"4179","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-07,"12:00",851.56319
"4180","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-08,"12:00",732.68525
"4181","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-09,"12:00",741.35622
"4182","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-10,"12:00",703.16761
"4183","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-11,"12:00",682.58254
"4184","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-12,"12:00",165.8
"4185","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-13,"12:00",165.8
"4186","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-14,"12:00",767.22867
"4187","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-15,"12:00",798.47773
"4188","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-16,"12:00",702.14843
"4189","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-17,"12:00",751.97325
"4190","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-18,"12:00",688.78201
"4191","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-19,"12:00",186.58
"4192","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-20,"12:00",159.8
"4193","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-21,"12:00",869.4658
"4194","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-22,"12:00",766.07465
"4195","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-23,"12:00",649.46601
"4196","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-24,"12:00",683.40722
"4197","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-25,"12:00",612.2087
"4198","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-26,"12:00",162.58
"4199","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-27,"12:00",183.36
"4200","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-28,"12:00",718.13883
"4201","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-01,"12:30",168
"4202","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-02,"12:30",174
"4203","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-03,"12:30",168
"4204","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-04,"12:30",162
"4205","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-05,"12:30",78
"4206","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-06,"12:30",72
"4207","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-07,"12:30",168
"4208","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-08,"12:30",162
"4209","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-09,"12:30",174
"4210","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-10,"12:30",162
"4211","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-11,"12:30",162
"4212","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-12,"12:30",72
"4213","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-13,"12:30",72
"4214","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-14,"12:30",162
"4215","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-15,"12:30",162
"4216","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-16,"12:30",168
"4217","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-17,"12:30",162
"4218","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-18,"12:30",162
"4219","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-19,"12:30",90
"4220","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-20,"12:30",72
"4221","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-21,"12:30",168
"4222","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-22,"12:30",162
"4223","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-23,"12:30",162
"4224","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-24,"12:30",162
"4225","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-25,"12:30",150
"4226","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-26,"12:30",84
"4227","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-27,"12:30",78
"4228","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-28,"12:30",168
"4229","Abercrombie House","Total Natural Gas AH","kWh",2011-02-01,"12:30",242.305
"4230","Abercrombie House","Total Natural Gas AH","kWh",2011-02-02,"12:30",208.495
"4231","Abercrombie House","Total Natural Gas AH","kWh",2011-02-03,"12:30",244.559
"4232","Abercrombie House","Total Natural Gas AH","kWh",2011-02-04,"12:30",226.527
"4233","Abercrombie House","Total Natural Gas AH","kWh",2011-02-05,"12:30",0
"4234","Abercrombie House","Total Natural Gas AH","kWh",2011-02-06,"12:30",0
"4235","Abercrombie House","Total Natural Gas AH","kWh",2011-02-07,"12:30",297.528
"4236","Abercrombie House","Total Natural Gas AH","kWh",2011-02-08,"12:30",247.94
"4237","Abercrombie House","Total Natural Gas AH","kWh",2011-02-09,"12:30",213.003
"4238","Abercrombie House","Total Natural Gas AH","kWh",2011-02-10,"12:30",238.924
"4239","Abercrombie House","Total Natural Gas AH","kWh",2011-02-11,"12:30",222.019
"4240","Abercrombie House","Total Natural Gas AH","kWh",2011-02-12,"12:30",0
"4241","Abercrombie House","Total Natural Gas AH","kWh",2011-02-13,"12:30",0
"4242","Abercrombie House","Total Natural Gas AH","kWh",2011-02-14,"12:30",236.67
"4243","Abercrombie House","Total Natural Gas AH","kWh",2011-02-15,"12:30",243.432
"4244","Abercrombie House","Total Natural Gas AH","kWh",2011-02-16,"12:30",211.876
"4245","Abercrombie House","Total Natural Gas AH","kWh",2011-02-17,"12:30",253.575
"4246","Abercrombie House","Total Natural Gas AH","kWh",2011-02-18,"12:30",251.321
"4247","Abercrombie House","Total Natural Gas AH","kWh",2011-02-19,"12:30",0
"4248","Abercrombie House","Total Natural Gas AH","kWh",2011-02-20,"12:30",0
"4249","Abercrombie House","Total Natural Gas AH","kWh",2011-02-21,"12:30",300.909
"4250","Abercrombie House","Total Natural Gas AH","kWh",2011-02-22,"12:30",237.797
"4251","Abercrombie House","Total Natural Gas AH","kWh",2011-02-23,"12:30",166.796
"4252","Abercrombie House","Total Natural Gas AH","kWh",2011-02-24,"12:30",162.288
"4253","Abercrombie House","Total Natural Gas AH","kWh",2011-02-25,"12:30",155.526
"4254","Abercrombie House","Total Natural Gas AH","kWh",2011-02-26,"12:30",0
"4255","Abercrombie House","Total Natural Gas AH","kWh",2011-02-27,"12:30",0
"4256","Abercrombie House","Total Natural Gas AH","kWh",2011-02-28,"12:30",161.161
"4257","Abercrombie House","Total Imported Energy AH","kWh",2011-02-01,"12:30",410.305
"4258","Abercrombie House","Total Imported Energy AH","kWh",2011-02-02,"12:30",382.495
"4259","Abercrombie House","Total Imported Energy AH","kWh",2011-02-03,"12:30",412.559
"4260","Abercrombie House","Total Imported Energy AH","kWh",2011-02-04,"12:30",388.527
"4261","Abercrombie House","Total Imported Energy AH","kWh",2011-02-05,"12:30",78
"4262","Abercrombie House","Total Imported Energy AH","kWh",2011-02-06,"12:30",72
"4263","Abercrombie House","Total Imported Energy AH","kWh",2011-02-07,"12:30",465.528
"4264","Abercrombie House","Total Imported Energy AH","kWh",2011-02-08,"12:30",409.94
"4265","Abercrombie House","Total Imported Energy AH","kWh",2011-02-09,"12:30",387.003
"4266","Abercrombie House","Total Imported Energy AH","kWh",2011-02-10,"12:30",400.924
"4267","Abercrombie House","Total Imported Energy AH","kWh",2011-02-11,"12:30",384.019
"4268","Abercrombie House","Total Imported Energy AH","kWh",2011-02-12,"12:30",72
"4269","Abercrombie House","Total Imported Energy AH","kWh",2011-02-13,"12:30",72
"4270","Abercrombie House","Total Imported Energy AH","kWh",2011-02-14,"12:30",398.67
"4271","Abercrombie House","Total Imported Energy AH","kWh",2011-02-15,"12:30",405.432
"4272","Abercrombie House","Total Imported Energy AH","kWh",2011-02-16,"12:30",379.876
"4273","Abercrombie House","Total Imported Energy AH","kWh",2011-02-17,"12:30",415.575
"4274","Abercrombie House","Total Imported Energy AH","kWh",2011-02-18,"12:30",413.321
"4275","Abercrombie House","Total Imported Energy AH","kWh",2011-02-19,"12:30",90
"4276","Abercrombie House","Total Imported Energy AH","kWh",2011-02-20,"12:30",72
"4277","Abercrombie House","Total Imported Energy AH","kWh",2011-02-21,"12:30",468.909
"4278","Abercrombie House","Total Imported Energy AH","kWh",2011-02-22,"12:30",399.797
"4279","Abercrombie House","Total Imported Energy AH","kWh",2011-02-23,"12:30",328.796
"4280","Abercrombie House","Total Imported Energy AH","kWh",2011-02-24,"12:30",324.288
"4281","Abercrombie House","Total Imported Energy AH","kWh",2011-02-25,"12:30",305.526
"4282","Abercrombie House","Total Imported Energy AH","kWh",2011-02-26,"12:30",84
"4283","Abercrombie House","Total Imported Energy AH","kWh",2011-02-27,"12:30",78
"4284","Abercrombie House","Total Imported Energy AH","kWh",2011-02-28,"12:30",329.161
"4285","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-01,"12:30",484.08
"4286","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-02,"12:30",490.08
"4287","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-03,"12:30",422.62
"4288","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-04,"12:30",434.18
"4289","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-05,"12:30",174.58
"4290","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-06,"12:30",168.58
"4291","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-07,"12:30",422.62
"4292","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-08,"12:30",416.62
"4293","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-09,"12:30",551.54
"4294","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-10,"12:30",451.74
"4295","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-11,"12:30",442.96
"4296","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-12,"12:30",168.58
"4297","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-13,"12:30",168.58
"4298","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-14,"12:30",451.74
"4299","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-15,"12:30",451.74
"4300","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-16,"12:30",457.74
"4301","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-17,"12:30",434.18
"4302","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-18,"12:30",416.62
"4303","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-19,"12:30",177.8
"4304","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-20,"12:30",159.8
"4305","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-21,"12:30",422.62
"4306","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-22,"12:30",416.62
"4307","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-23,"12:30",416.62
"4308","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-24,"12:30",451.74
"4309","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-25,"12:30",404.62
"4310","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-26,"12:30",198.14
"4311","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-27,"12:30",174.58
"4312","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-28,"12:30",440.18
"4313","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-01,"12:30",330.53083
"4314","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-02,"12:30",287.23404
"4315","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-03,"12:30",311.91477
"4316","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-04,"12:30",295.77925
"4317","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-05,"12:30",0
"4318","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-06,"12:30",0
"4319","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-07,"12:30",337.37164
"4320","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-08,"12:30",306.75722
"4321","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-09,"12:30",264.22991
"4322","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-10,"12:30",259.79406
"4323","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-11,"12:30",254.27233
"4324","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-12,"12:30",0
"4325","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-13,"12:30",0
"4326","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-14,"12:30",297.3837
"4327","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-15,"12:30",314.58073
"4328","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-16,"12:30",271.64146
"4329","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-17,"12:30",303.85367
"4330","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-18,"12:30",311.08646
"4331","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-19,"12:30",0
"4332","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-20,"12:30",0
